StationName,SiteCode,Latitude,Longitude,Datum
San Diego_DW0478_Penasquitos,SD_DW0478,32.90555,-117.10285,NR
San Diego_DW0481_Penasquitos,SD_DW0481,32.90559,-117.09524,NR
San Diego_DW0491_Penasquitos,SD_DW0491,32.79428,-117.25605,NR
San Diego_DW0506_Pueblo San Diego,SD_DW0506,32.69792,-117.03936,NR
San Diego_DW0693_Penasquitos,SD_DW0693,32.88492,-117.21862,NR
San Diego_DW0891_Pueblo San Diego,SD_DW0891,32.69328,-117.06305,NR
San Diego_DW0545_Tijuana River,SD_DW0545,32.56364,-117.02618,NR
San Diego_DW0548_Pueblo San Diego,SD_DW0548,32.69513,-117.12327,NR
San Diego_DW0554_Penasquitos,SD_DW0554,32.88983,-117.19895,NR
San Diego_DW0555_Penasquitos,SD_DW0555,32.88717,-117.18728,NR
San Diego_DW0560_Otay River,SD_DW0560,32.57642,-117.00391,NR
San Diego_DW0561_Otay River,SD_DW0561,32.57104,-117.01401,NR
San Diego_DW1104-UP1_Penasquitos,SD_DW1104-UP1,32.90136,-117.11401,NR
San Diego_DW0588_Penasquitos,SD_DW0588,32.93931,-117.15932,NR
San Diego_DW0594_Penasquitos,SD_DW0594,32.89637,-117.14884,NR
San Diego_DW0636_San Dieguito River,SD_DW0636,33.01472,-117.09381,NR
San Diego_DW0638_Penasquitos,SD_DW0638,32.90084,-117.18039,NR
San Diego_DW1106-UP1_Penasquitos,SD_DW1106-UP1,32.98802,-117.0723,NR
San Diego_DW0639_Penasquitos,SD_DW0639,32.90011,-117.18169,NR
San Diego_DW0643_Penasquitos,SD_DW0643,32.88975,-117.16129,NR
San Diego_DW1078_Pueblo San Diego,SD_DW1078,32.7008,-117.10397,NR
San Diego_DW0654-UP1_Penasquitos,SD_DW0654-UP1,32.94375,-117.08559,NR
San Diego_DW0689_San Dieguito River,SD_DW0689,33.01889,-117.06148,NR
San Diego_DW0692_Penasquitos,SD_DW0692,32.88822,-117.22084,NR
San Diego_DW0706-UP1_Penasquitos,SD_DW0706-UP1,32.92312,-117.16002,NR
San Diego_DW0746_Pueblo San Diego,SD_DW0746,32.73288,-117.21346,NR
San Diego_DW0749_Tijuana River,SD_DW0749,32.56259,-117.01665,NR
San Diego_DW0759-UP2_San Dieguito River,SD_DW0759-UP2,33.0,-117.08679,NR
San Diego_DW0803_Pueblo San Diego,SD_DW0803,32.69788,-117.04188,NR
San Diego_DW0839_Penasquitos,SD_DW0839,32.89915,-117.11371,NR
San Diego_DW0860_Penasquitos,SD_DW0860,32.82612,-117.23034,NR
San Diego_DW0861_Penasquitos,SD_DW0861,32.8261,-117.23034,NR
San Diego_DW0868_Penasquitos,SD_DW0868,32.91693,-117.21519,NR
San Diego_DW0874-UP1_Penasquitos,SD_DW0874-UP1,32.88189,-117.1806,NR
San Diego_DW0875-UP1_Penasquitos,SD_DW0875-UP1,32.88026,-117.18217,NR
San Diego_DW0876-UP1_Penasquitos,SD_DW0876-UP1,32.88036,-117.18303,NR
San Diego_DW0877_Penasquitos,SD_DW0877,32.8986,-117.1229,NR
San Diego_DW0878-UP1_Penasquitos,SD_DW0878-UP1,32.89856,-117.12244,NR
San Diego_DW0879_Penasquitos,SD_DW0879,32.89813,-117.12113,NR
San Diego_DW0880-UP1_Penasquitos,SD_DW0880-UP1,32.89787,-117.11977,NR
San Diego_DW0881-UP1_Penasquitos,SD_DW0881-UP1,32.89784,-117.1196,NR
San Diego_DW0884-UP1_Penasquitos,SD_DW0884-UP1,32.94171,-117.14034,NR
San Diego_DW0885-UP1_Penasquitos,SD_DW0885-UP1,32.89972,-117.19754,NR
San Diego_DW0886-UP1_Penasquitos,SD_DW0886-UP1,32.89916,-117.20101,NR
San Diego_DW0887-UP1_Penasquitos,SD_DW0887-UP1,32.89808,-117.20286,NR
San Diego_DW0888_Penasquitos,SD_DW0888,32.89236,-117.21438,NR
San Diego_DW0889_San Dieguito River,SD_DW0889,33.01756,-117.06463,NR
San Diego_DW0893-UP3_Penasquitos,SD_DW0893-UP3,32.88397,-117.22007,NR
San Diego_DW0894-UP1_Penasquitos,SD_DW0894-UP1,32.90977,-117.08326,NR
San Diego_DW0894-UP2_Penasquitos,SD_DW0894-UP2,32.91035,-117.08338,NR
San Diego_DW0895_Penasquitos,SD_DW0895,32.90156,-117.06546,NR
San Diego_DW0896_Penasquitos,SD_DW0896,32.79507,-117.20957,NR
San Diego_DW0897_Penasquitos,SD_DW0897,32.79307,-117.20958,NR
San Diego_DW0898-UP1_Penasquitos,SD_DW0898-UP1,32.90079,-117.17916,NR
San Diego_DW0899-UP1_Penasquitos,SD_DW0899-UP1,32.8983,-117.17937,NR
San Diego_DW0900-UP1_Penasquitos,SD_DW0900-UP1,32.8993,-117.17729,NR
San Diego_DW0903_Penasquitos,SD_DW0903,32.90886,-117.07153,NR
San Diego_DW0903-UP2_Penasquitos,SD_DW0903-UP2,32.9088,-117.07137,NR
San Diego_DW0903-UP3_Penasquitos,SD_DW0903-UP3,32.90847,-117.07083,NR
San Diego_DW0904-UP1_Penasquitos,SD_DW0904-UP1,32.96993,-117.08099,NR
San Diego_DW0905-UP1_Penasquitos,SD_DW0905-UP1,32.96952,-117.08103,NR
San Diego_DW0908-UP1_Penasquitos,SD_DW0908-UP1,32.90369,-117.22754,NR
San Diego_DW0909-UP2_Penasquitos,SD_DW0909-UP2,32.8947,-117.23809,NR
San Diego_DW0910_Penasquitos,SD_DW0910,32.95765,-117.13716,NR
San Diego_DW0911_Penasquitos,SD_DW0911,32.95189,-117.14516,NR
San Diego_DW0912-UP1_Penasquitos,SD_DW0912-UP1,32.83299,-117.15344,NR
San Diego_DW0912-UP2_Penasquitos,SD_DW0912-UP2,32.83299,-117.15313,NR
San Diego_DW0912-UP3_Penasquitos,SD_DW0912-UP3,32.83179,-117.15317,NR
San Diego_DW0914-UP2_San Dieguito River,SD_DW0914-UP2,33.01078,-117.06641,NR
San Diego_DW0915-UP1_Penasquitos,SD_DW0915-UP1,32.98361,-117.06957,NR
San Diego_DW0917_San Dieguito River,SD_DW0917,32.99888,-117.09379,NR
San Diego_DW0919-UP1_Penasquitos,SD_DW0919-UP1,32.90314,-117.16794,NR
San Diego_DW0920_Penasquitos,SD_DW0920,32.9005,-117.1713,NR
San Diego_DW0921_Penasquitos,SD_DW0921,32.90065,-117.17021,NR
San Diego_DW0923_Penasquitos,SD_DW0923,32.93588,-117.22854,NR
San Diego_DW0924-UP1_Penasquitos,SD_DW0924-UP1,32.9493,-117.23574,NR
San Diego_DW0924-UP3_Penasquitos,SD_DW0924-UP3,32.94952,-117.23564,NR
San Diego_DW0924-UP4_Penasquitos,SD_DW0924-UP4,32.94933,-117.23555,NR
San Diego_DW0924-UP6_Penasquitos,SD_DW0924-UP6,32.94908,-117.23415,NR
San Diego_DW0926-UP1_Otay River,SD_DW0926-UP1,32.5727,-117.06675,NR
San Diego_DW0927_Penasquitos,SD_DW0927,32.944,-117.11801,NR
San Diego_DW0928-UP1_Penasquitos,SD_DW0928-UP1,32.95385,-117.20545,NR
San Diego_DW0928-UP2_Penasquitos,SD_DW0928-UP2,32.95395,-117.20541,NR
San Diego_DW0929_Pueblo San Diego,SD_DW0929,32.69604,-117.10511,NR
San Diego_DW0930-UP1_Penasquitos,SD_DW0930-UP1,32.97444,-117.1332,NR
San Diego_DW0971_Penasquitos,SD_DW0971,32.91453,-117.23333,NR
San Diego_DW0931_Penasquitos,SD_DW0931,32.97458,-117.13319,NR
San Diego_DW0932_Penasquitos,SD_DW0932,32.98724,-117.08096,NR
San Diego_DW0934-UP1_Penasquitos,SD_DW0934-UP1,32.91019,-117.11392,NR
San Diego_DW0936-UP1_Penasquitos,SD_DW0936-UP1,32.90875,-117.10915,NR
San Diego_DW0937-UP1_Penasquitos,SD_DW0937-UP1,32.86914,-117.2383,NR
San Diego_DW0939-UP1_Penasquitos,SD_DW0939-UP1,32.86166,-117.22772,NR
San Diego_DW0940-UP1_Penasquitos,SD_DW0940-UP1,32.86538,-117.23691,NR
San Diego_DW0942_Penasquitos,SD_DW0942,32.88698,-117.24915,NR
San Diego_DW0943-UP1_Penasquitos,SD_DW0943-UP1,32.85265,-117.24516,NR
San Diego_DW0943-UP2_Penasquitos,SD_DW0943-UP2,32.85285,-117.24523,NR
San Diego_DW0944-UP1_Penasquitos,SD_DW0944-UP1,32.89689,-117.2375,NR
San Diego_DW0945-UP2_Penasquitos,SD_DW0945-UP2,32.90701,-117.10823,NR
SGMR16832,SMC16832,33.88444,-118.10855,WGS84
San Diego_DW0946-UP1_Penasquitos,SD_DW0946-UP1,32.90676,-117.10934,NR
San Diego_DW0947-UP1_Penasquitos,SD_DW0947-UP1,32.91278,-117.11009,NR
San Diego_DW0963-UP1_Otay River,SD_DW0963-UP1,32.5721,-117.06112,NR
San Diego_DW0948_Otay River,SD_DW0948,32.57779,-117.06441,NR
SGUR00480,SMC00480_SGRRMP,34.234345,-117.731559,WGS84
San Diego_DW0949-UP1_San Dieguito River,SD_DW0949-UP1,33.03607,-117.0784,NR
San Diego_DW0950_Penasquitos,SD_DW0950,32.97927,-117.06745,NR
San Diego_DW0956-UP1_San Dieguito River,SD_DW0956-UP1,33.0127,-117.08965,NR
San Diego_DW0957_Pueblo San Diego,SD_DW0957,32.7372,-117.12694,NR
San Diego_DW0958-UP1_Penasquitos,SD_DW0958-UP1,32.93075,-117.19723,NR
San Diego_DW0960_Pueblo San Diego,SD_DW0960,32.74693,-117.07501,NR
San Diego_DW0961-UP1_Pueblo San Diego,SD_DW0961-UP1,32.73604,-117.07892,NR
San Diego_DW0962-UP1_Tijuana River,SD_DW0962-UP1,32.56453,-117.03296,NR
San Diego_DW0964_Otay River,SD_DW0964,32.5729,-117.06923,NR
San Diego_DW0965_Otay River,SD_DW0965,32.5729,-117.06923,NR
San Diego_DW0966_Pueblo San Diego,SD_DW0966,32.73606,-117.21031,NR
San Diego_DW0969-UP1_Penasquitos,SD_DW0969-UP1,32.90036,-117.19601,NR
San Diego_DW0970-UP1_Penasquitos,SD_DW0970-UP1,32.90026,-117.1956,NR
San Diego_DW0988-UP1_Penasquitos,SD_DW0988-UP1,32.8816,-117.17283,NR
San Diego_DW0972-UP1_Penasquitos,SD_DW0972-UP1,32.91335,-117.23273,NR
San Diego_DW0973_Penasquitos,SD_DW0973,32.89207,-117.21383,NR
San Diego_DW0974-UP1_Penasquitos,SD_DW0974-UP1,32.88902,-117.19246,NR
San Diego_DW0974-UP2_Penasquitos,SD_DW0974-UP2,32.88913,-117.19229,NR
San Diego_DW0975-UP2_Penasquitos,SD_DW0975-UP2,32.89107,-117.19189,NR
San Diego_DW0976-UP1_Penasquitos,SD_DW0976-UP1,32.88913,-117.19229,NR
San Diego_DW0977-UP1_Penasquitos,SD_DW0977-UP1,32.90422,-117.19428,NR
San Diego_DW0978-UP1_Penasquitos,SD_DW0978-UP1,32.90252,-117.19479,NR
San Diego_DW0979-UP1_Penasquitos,SD_DW0979-UP1,32.90186,-117.19409,NR
San Diego_DW0980-UP1_Penasquitos,SD_DW0980-UP1,32.95649,-117.09795,NR
San Diego_DW0981-UP1_Penasquitos,SD_DW0981-UP1,32.95731,-117.09855,NR
San Diego_DW0982-UP1_Penasquitos,SD_DW0982-UP1,32.92024,-117.22082,NR
San Diego_DW0983-UP1_Penasquitos,SD_DW0983-UP1,32.92089,-117.21816,NR
San Diego_DW0984-UP1_Penasquitos,SD_DW0984-UP1,32.92156,-117.21626,NR
San Diego_DW0985-UP2_Penasquitos,SD_DW0985-UP2,32.91283,-117.22578,NR
San Diego_DW0986-UP1_Penasquitos,SD_DW0986-UP1,32.87962,-117.1616,NR
San Diego_DW0987-UP1_Penasquitos,SD_DW0987-UP1,32.88124,-117.16154,NR
San Diego_DW0990-UP1_Penasquitos,SD_DW0990-UP1,32.90446,-117.18865,NR
San Diego_DW0991-UP1_Penasquitos,SD_DW0991-UP1,32.88136,-117.17056,NR
San Diego_DW0992-UP1_Penasquitos,SD_DW0992-UP1,32.88175,-117.1701,NR
San Diego_DW0993_Penasquitos,SD_DW0993,32.88158,-117.17803,NR
San Diego_DW0995_Penasquitos,SD_DW0995,32.88192,-117.19033,NR
San Diego_DW0996-UP1_Penasquitos,SD_DW0996-UP1,32.88577,-117.19428,NR
San Diego_DW1003_Penasquitos,SD_DW1003,32.94462,-117.21033,NR
San Diego_DW0997_Penasquitos,SD_DW0997,32.9591,-117.09355,NR
San Diego_DW0998-UP1_Penasquitos,SD_DW0998-UP1,32.95405,-117.09431,NR
San Diego_DW1000_Penasquitos,SD_DW1000,32.94818,-117.1979,NR
San Diego_DW1001_Penasquitos,SD_DW1001,32.94763,-117.19983,NR
San Diego_DW1002_Penasquitos,SD_DW1002,32.94638,-117.20318,NR
San Diego_DW1004_Penasquitos,SD_DW1004,32.94437,-117.21043,NR
San Diego_DW1006_Penasquitos,SD_DW1006,32.94605,-117.20613,NR
San Diego_DW1008-UP1_Penasquitos,SD_DW1008-UP1,32.93424,-117.24019,NR
San Diego_DW1009-UP1_Penasquitos,SD_DW1009-UP1,32.91076,-117.14414,NR
San Diego_DW1010_Penasquitos,SD_DW1010,32.88786,-117.19953,NR
San Diego_DW1009-UP2_Penasquitos,SD_DW1009-UP2,32.91074,-117.14408,NR
San Diego_DW1011-UP1_Penasquitos,SD_DW1011-UP1,32.88392,-117.19332,NR
San Diego_DW1014-UP1_Penasquitos,SD_DW1014-UP1,32.85021,-117.25252,NR
San Diego_DW1017-UP1_Penasquitos,SD_DW1017-UP1,32.86823,-117.20635,NR
San Diego_DW1018_Penasquitos,SD_DW1018,32.90563,-117.21664,NR
San Diego_DW1023-UP1_Tijuana River,SD_DW1023-UP1,32.56348,-116.99683,NR
San Diego_DW1019-UP2_San Dieguito River,SD_DW1019-UP2,33.01775,-117.07994,NR
San Diego_DW1020-UP1_Tijuana River,SD_DW1020-UP1,32.57493,-117.04327,NR
San Diego_DW1022_Tijuana River,SD_DW1022,32.56533,-116.99681,NR
San Diego_DW1024_Tijuana River,SD_DW1024,32.56048,-116.99699,NR
San Diego_DW1025-UP1_Penasquitos,SD_DW1025-UP1,32.81347,-117.16923,NR
San Diego_DW1025-UP2_Penasquitos,SD_DW1025-UP2,32.81417,-117.16821,NR
San Diego_DW1029_Pueblo San Diego,SD_DW1029,32.70335,-117.06684,NR
San Diego_DW1033_Tijuana River,SD_DW1033,32.55366,-117.05576,NR
San Diego_DW1034-UP1_Tijuana River,SD_DW1034-UP1,32.55269,-117.05302,NR
San Diego_DW1035-UP1_Tijuana River,SD_DW1035-UP1,32.5516,-117.05559,NR
San Diego_DW1036-UP1_Tijuana River,SD_DW1036-UP1,32.54964,-117.05128,NR
San Diego_DW1037_Sweetwater River,SD_DW1037,32.68928,-117.03379,NR
San Diego_DW1039_Sweetwater River,SD_DW1039,32.68286,-117.03192,NR
San Diego_DW1040_Penasquitos,SD_DW1040,32.83203,-117.14878,NR
San Diego_DW1041_Penasquitos,SD_DW1041,32.82901,-117.14603,NR
San Diego_DW1042_Penasquitos,SD_DW1042,32.83198,-117.14601,NR
San Diego_DW1043-UP1_Penasquitos,SD_DW1043-UP1,32.82736,-117.14493,NR
San Diego_DW1045-UP1_Penasquitos,SD_DW1045-UP1,32.83471,-117.14895,NR
San Diego_DW1044_Penasquitos,SD_DW1044,32.93145,-117.10501,NR
San Diego_DW1046-UP1_Penasquitos,SD_DW1046-UP1,32.83473,-117.14986,NR
San Diego_DW1047-UP3_Penasquitos,SD_DW1047-UP3,32.817,-117.1709,NR
San Diego_DW1050-UP1_Penasquitos,SD_DW1050-UP1,32.93473,-117.0888,NR
San Diego_DW1051-UP1_Penasquitos,SD_DW1051-UP1,32.93448,-117.08925,NR
San Diego_DW1061-UP3_Penasquitos,SD_DW1061-UP3,32.96294,-117.14181,NR
San Diego_DW1051-UP2_Penasquitos,SD_DW1051-UP2,32.9344,-117.08904,NR
San Diego_DW1051-UP3_Penasquitos,SD_DW1051-UP3,32.93398,-117.08964,NR
San Diego_DW1052-UP1_Penasquitos,SD_DW1052-UP1,32.93692,-117.09632,NR
San Diego_DW1053-UP1_Penasquitos,SD_DW1053-UP1,32.93702,-117.09861,NR
San Diego_DW1054_Penasquitos,SD_DW1054,32.93741,-117.10081,NR
San Diego_DW1055-UP1_Tijuana River,SD_DW1055-UP1,32.55702,-116.92788,NR
San Diego_DW1056-UP1_Tijuana River,SD_DW1056-UP1,32.55444,-116.92798,NR
San Diego_DW1057-UP1_Tijuana River,SD_DW1057-UP1,32.55165,-116.98837,NR
San Diego_DW1058-UP1_Tijuana River,SD_DW1058-UP1,32.55175,-116.98854,NR
San Diego_DW1059-UP1_Tijuana River,SD_DW1059-UP1,32.55215,-116.99092,NR
San Diego_DW1062_Penasquitos,SD_DW1062,32.88845,-117.23076,NR
San Diego_DW1065_Pueblo San Diego,SD_DW1065,32.71057,-117.0604,NR
San Diego_DW1066_Pueblo San Diego,SD_DW1066,32.71046,-117.06126,NR
San Diego_DW1068_Pueblo San Diego,SD_DW1068,32.6925,-117.11026,NR
San Diego_DW1069_Pueblo San Diego,SD_DW1069,32.71229,-117.08562,NR
San Diego_DW1070_Pueblo San Diego,SD_DW1070,32.70844,-117.0763,NR
San Diego_DW1071_Pueblo San Diego,SD_DW1071,32.70982,-117.06596,NR
San Diego_DW1074-UP1_Pueblo San Diego,SD_DW1074-UP1,32.72835,-117.06561,NR
San Diego_DW1077-UP1_Penasquitos,SD_DW1077-UP1,32.89929,-117.19576,NR
San Diego_DW1079-UP1_Penasquitos,SD_DW1079-UP1,32.90156,-117.19313,NR
San Diego_DW1080-UP1_Penasquitos,SD_DW1080-UP1,32.90406,-117.19529,NR
San Diego_DW1089_Penasquitos,SD_DW1089,32.96869,-117.08051,NR
San Diego_DW1082-UP2_Penasquitos,SD_DW1082-UP2,32.9214,-117.21533,NR
San Diego_DW1083-UP1_Penasquitos,SD_DW1083-UP1,32.92547,-117.23633,NR
San Diego_DW1084_Penasquitos,SD_DW1084,32.9455,-117.23865,NR
San Diego_DW1085_Penasquitos,SD_DW1085,32.95064,-117.23522,NR
San Diego_DW1086_Penasquitos,SD_DW1086,32.95358,-117.2341,NR
San Diego_DW1087_Penasquitos,SD_DW1087,32.95358,-117.2341,NR
San Diego_DW1088_Penasquitos,SD_DW1088,32.95642,-117.23441,NR
San Diego_DW1090_Penasquitos,SD_DW1090,32.94511,-117.07762,NR
San Diego_DW1091-UP1_Penasquitos,SD_DW1091-UP1,32.93521,-117.09696,NR
San Diego_DW1093_Penasquitos,SD_DW1093,32.9246,-117.02239,NR
San Diego_DW1094-UP2_Penasquitos,SD_DW1094-UP2,32.90913,-117.10785,NR
San Diego_DW1103_Penasquitos,SD_DW1103,32.90242,-117.11157,NR
San Diego_DW1095_San Dieguito River,SD_DW1095,33.10083,-117.02108,NR
San Diego_DW1097_San Dieguito River,SD_DW1097,33.03149,-117.05272,NR
San Diego_DW1097-UP1_San Dieguito River,SD_DW1097-UP1,33.03045,-117.05258,NR
San Diego_DW1098_San Dieguito River,SD_DW1098,33.02271,-117.06844,NR
San Diego_DW1099_San Dieguito River,SD_DW1099,33.02058,-117.12225,NR
San Diego_DW1100_San Dieguito River,SD_DW1100,33.01595,-117.14357,NR
San Diego_DW1105_Penasquitos,SD_DW1105,32.92764,-117.06007,NR
San Diego_DW1107-UP1_Penasquitos,SD_DW1107-UP1,32.98971,-117.07308,NR
San Diego_DW1108-UP1_Penasquitos,SD_DW1108-UP1,32.99309,-117.06639,NR
San Diego_DW1109_San Dieguito River,SD_DW1109,33.00323,-117.09791,NR
San Diego_DW1110-UP1_San Dieguito River,SD_DW1110-UP1,33.01779,-117.0961,NR
San Diego_DW1111_San Dieguito River,SD_DW1111,33.01166,-117.14626,NR
San Diego_DW1112_San Dieguito River,SD_DW1112,32.98123,-117.15988,NR
San Diego_DW1115_Penasquitos,SD_DW1115,32.98093,-117.08293,NR
San Diego_DW1116-UP1_Penasquitos,SD_DW1116-UP1,32.98798,-117.07144,NR
San Diego_DW1117_San Dieguito River,SD_DW1117,33.01117,-117.05618,NR
San Diego_DW1119-UP1_San Dieguito River,SD_DW1119-UP1,33.03154,-117.08609,NR
San Diego_DW1120-UP1_San Dieguito River,SD_DW1120-UP1,33.00312,-117.09144,NR
San Diego_DW1120-UP3_San Dieguito River,SD_DW1120-UP3,33.00445,-117.09152,NR
San Diego_DW1121-UP1_San Dieguito River,SD_DW1121-UP1,33.00007,-117.08702,NR
San Diego_DW1121-UP3_San Dieguito River,SD_DW1121-UP3,32.99996,-117.08682,NR
San Diego_DW1121-UP4_San Dieguito River,SD_DW1121-UP4,32.99985,-117.08681,NR
San Diego_DW1122-UP2_Penasquitos,SD_DW1122-UP2,32.90748,-117.15052,NR
San Diego_DW1123-UP1_Penasquitos,SD_DW1123-UP1,32.92433,-117.12499,NR
San Diego_DW1124-UP1_Penasquitos,SD_DW1124-UP1,32.92428,-117.12361,NR
San Diego_DW1126-UP1_Penasquitos,SD_DW1126-UP1,32.94023,-117.14923,NR
San Diego_DW1128-UP1_Penasquitos,SD_DW1128-UP1,32.96412,-117.15299,NR
San Diego_DW1129-UP1_Penasquitos,SD_DW1129-UP1,32.9699,-117.14612,NR
San Diego_DW1130_Penasquitos,SD_DW1130,32.83322,-117.23165,NR
San Diego_DW1131_Penasquitos,SD_DW1131,32.77137,-117.20496,NR
San Diego_DW1133-UP1_San Diego River,SD_DW1133-UP1,32.77485,-117.05169,NR
San Diego_DW1133-UP2_San Diego River,SD_DW1133-UP2,32.77532,-117.05265,NR
San Diego_DW1136_Penasquitos,SD_DW1136,32.79341,-117.16777,NR
San Diego_DW1138-UP1_San Dieguito River,SD_DW1138-UP1,32.96877,-117.18567,NR
San Diego_DW1139-UP1_San Dieguito River,SD_DW1139-UP1,32.96693,-117.19371,NR
San Diego_DW1141_Otay River,SD_DW1141,32.58298,-117.00108,NR
San Diego_DW1142_Otay River,SD_DW1142,32.5797,-117.00078,NR
San Diego_DW1143-UP1_Otay River,SD_DW1143-UP1,32.5795,-117.00164,NR
San Diego_DW1146-UP1_Tijuana River,SD_DW1146-UP1,32.54607,-117.03106,NR
San Diego_DW1147-UP1_Otay River,SD_DW1147-UP1,32.57289,-117.08141,NR
San Diego_DW1147-UP2_Otay River,SD_DW1147-UP2,32.57276,-117.08127,NR
San Diego_DW1148_Otay River,SD_DW1148,32.58337,-117.01457,NR
San Diego_DW1149-UP1_Otay River,SD_DW1149-UP1,32.58248,-117.00599,NR
San Diego_DW1150_Tijuana River,SD_DW1150,32.55337,-116.9279,NR
San Diego_DW1151-UP1_Tijuana River,SD_DW1151-UP1,32.5543,-116.92879,NR
San Diego_DW1152_Tijuana River,SD_DW1152,32.55685,-116.92788,NR
San Diego_DW1153-UP1_Tijuana River,SD_DW1153-UP1,32.56004,-116.92876,NR
San Diego_DW1154-UP1_Sweetwater River,SD_DW1154-UP1,32.67197,-117.04451,NR
San Diego_DW1154-UP2_Sweetwater River,SD_DW1154-UP2,32.67231,-117.04356,NR
San Diego_DW1155-UP1_Sweetwater River,SD_DW1155-UP1,32.67754,-117.03828,NR
San Diego_DW1164-UP1_Penasquitos,SD_DW1164-UP1,32.87059,-117.20062,NR
San Diego_DW1157-UP1_Pueblo San Diego,SD_DW1157-UP1,32.73187,-117.09578,NR
San Diego_DW1158-UP1_Pueblo San Diego,SD_DW1158-UP1,32.70943,-117.10743,NR
San Diego_DW1158-UP2_Pueblo San Diego,SD_DW1158-UP2,32.71008,-117.10769,NR
San Diego_DW1159-UP1_Pueblo San Diego,SD_DW1159-UP1,32.69688,-117.09071,NR
San Diego_DW1160-UP1_Pueblo San Diego,SD_DW1160-UP1,32.69691,-117.09023,NR
San Diego_DW1161-UP1_Penasquitos,SD_DW1161-UP1,32.88169,-117.16916,NR
San Diego_DW1165_Penasquitos,SD_DW1165,32.86384,-117.20236,NR
San Diego_DW1166_San Diego River,SD_DW1166,32.77339,-117.14073,NR
San Diego_DW1168-UP1_Penasquitos,SD_DW1168-UP1,32.93366,-117.23669,NR
San Diego_DW1177_Tijuana River,SD_DW1177,32.54546,-117.04479,NR
San Diego_DW1169_Penasquitos,SD_DW1169,32.87183,-117.21624,NR
San Diego_DW1171_Pueblo San Diego,SD_DW1171,32.701,-117.0333,NR
San Diego_DW1173_Otay River,SD_DW1173,32.58005,-117.08786,NR
San Diego_DW1174_Penasquitos,SD_DW1174,32.90678,-117.23088,NR
San Diego_DW1175_Penasquitos,SD_DW1175,32.84435,-117.19915,NR
San Diego_DW1176-UP1_Penasquitos,SD_DW1176-UP1,32.83585,-117.15359,NR
San Diego_DW1176-UP2_Penasquitos,SD_DW1176-UP2,32.83613,-117.15324,NR
San Diego_DW1178_San Dieguito River,SD_DW1178,33.05636,-117.03315,NR
San Diego_DW1179_San Dieguito River,SD_DW1179,32.96753,-117.24002,NR
San Diego_DW1180_San Dieguito River,SD_DW1180,32.96308,-117.25483,NR
San Diego_DW1181-UP1_Penasquitos,SD_DW1181-UP1,32.93932,-117.1147,NR
San Diego_DW1185-UP1_Pueblo San Diego,SD_DW1185-UP1,32.71017,-117.10576,NR
Vista_37_Carlsbad,VI_37,33.15602,-117.22211,NR
Vista_6_Carlsbad,VI_6,33.19542,-117.24909,NR
San Marcos_OUT10243_Carlsbad,SM_OUT10243,33.10112,-117.18966,NR
San Marcos_OUT10256_Carlsbad,SM_OUT10256,33.14883,-117.14957,NR
San Marcos_ZINL12622_Carlsbad,SM_ZINL12622,33.13969,-117.14313,NR
San Marcos_ZINL12647_Carlsbad,SM_ZINL12647,33.12883,-117.22776,NR
San Marcos_ZOUT10305_Carlsbad,SM_ZOUT10305,33.12437,-117.19581,NR
Solana Beach_1_Carlsbad,SB_1,33.003875,-117.272063,NAD83
Solana Beach_2_Carlsbad,SB_2,-88.0,-88.0,NR
Vista_0A_San Luis Rey River,VI_0A,33.23041,-117.24292,NR
Vista_1_San Luis Rey River,VI_1,33.23424,-117.25785,NR
Vista_33_Carlsbad,VI_33,33.2198,-117.25799,NR
Vista_10_Carlsbad,VI_10,33.1872,-117.27763,NR
Vista_11_Carlsbad,VI_11,33.18289,-117.28334,NR
Vista_12_Carlsbad,VI_12,33.18271,-117.28387,NR
Vista_15_Carlsbad,VI_15,33.16965,-117.21249,NR
Vista_16_Carlsbad,VI_16,33.16844,-117.2134,NR
Vista_17_Carlsbad,VI_17,33.16499,-117.21821,NR
Vista_32_Carlsbad,VI_32,33.13534,-117.24466,NR
Vista_19_Carlsbad,VI_19,33.16543,-117.22229,NR
Vista_2_Carlsbad,VI_2,33.22669,-117.22323,NR
Vista_20_Carlsbad,VI_20,33.15225,-117.23074,NR
Vista_21_Carlsbad,VI_21,33.15584,-117.23631,NR
Vista_22_Carlsbad,VI_22,33.15378,-117.23865,NR
Vista_23_Carlsbad,VI_23,33.1547,-117.24203,NR
Vista_25_Carlsbad,VI_25,33.14332,-117.21815,NR
Vista_26_Carlsbad,VI_26,33.14545,-117.22173,NR
Vista_27_Carlsbad,VI_27,33.14286,-117.22355,NR
Vista_28_Carlsbad,VI_28,33.14227,-117.22335,NR
Vista_29A_Carlsbad,VI_29A,33.14359,-117.23001,NR
Vista_3_Carlsbad,VI_3,33.22745,-117.22215,NR
Vista_30_Carlsbad,VI_30,33.14105,-117.2318,NR
Vista_30A_Carlsbad,VI_30A,33.14046,-117.2307,NR
Vista_30B_Carlsbad,VI_30B,33.14048,-117.23114,NR
Vista_31B_Carlsbad,VI_31B,33.13853,-117.23392,NR
Vista_36_Carlsbad,VI_36,33.16967,-117.2123,NR
Vista_38_Carlsbad,VI_38,33.15661,-117.22412,NR
Vista_40_Carlsbad,VI_40,33.15179,-117.22813,NR
Vista_49_Carlsbad,VI_49,33.19814,-117.24137,NR
